,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
723,Panther_2016,CCKR signaling map ST Homo sapiens P06959,8 of 165,0.0002201631352175614,0.0031084835686361,0,0,5.353860826322422,45.08562099616625,NFKBIA;CHGA;CXCL8;STAT3;ITGAV;MAPK14;IER3;BIRC3
724,Panther_2016,TGF-beta signaling pathway Homo sapiens P00052,6 of 88,0.0002220345406168702,0.0031084835686361,0,0,7.635694928377855,64.23663968310242,RRAS;INHBA;MAPK14;JUNB;SKIL;BMP5
725,Panther_2016,Inflammation mediated by chemokine and cytokine signaling pathway Homo sapiens P00031,8 of 188,0.0005285335997309312,0.0059195763169864,0,0,4.664289958407606,35.193952944353114,GNG10;CXCL8;RRAS;GNG5;ARPC1B;STAT3;JUNB;NFKB2
726,Panther_2016,EGF receptor signaling pathway Homo sapiens P00018,6 of 109,0.0007009333856991345,0.0065420449331919,0,0,6.072430266605024,44.104654320875575,STAT5B;RRAS;STAT3;MAPK14;YWHAZ;YWHAH
727,Panther_2016,Cortocotropin releasing factor receptor signaling pathway Homo sapiens P04380,3 of 30,0.0030523947920427,0.0244191583363419,0,0,11.445601851851851,66.29096665331821,VAMP8;GNG10;GNG5
728,Panther_2016,Integrin signalling pathway Homo sapiens P00034,6 of 156,0.00431939766627,0.0302357836638901,0,0,4.15978835978836,22.648547248076863,RRAS;ACTN1;ARPC1B;ITGA1;ITGAV;RND1
777,KEGG_2019_Human,Human cytomegalovirus infection,14 of 225,4.709947436378172e-08,1.0314784885668196e-05,0,0,7.18273938886125,121.18002493163972,CXCL8;STAT3;MAPK14;TMEM173;HLA-E;TAPBP;NFKBIA;GNG10;GNG5;ITGAV;CALR;CALM2;B2M;JAK1
778,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,12 of 186,2.98543304432712e-07,3.2690491835381965e-05,0,0,7.398153382325231,111.15245199276488,NFKBIA;ZFP36;GNG10;CXCL8;GNG5;STAT3;MAPK14;HIF1A;CALM2;ICAM1;HLA-E;JAK1
779,KEGG_2019_Human,Antigen processing and presentation,8 of 77,8.372669944086569e-07,6.112049059183195e-05,0,0,12.23653413934744,171.22732519586,PSME1;PSME2;CALR;IFI30;B2M;CTSS;TAPBP;HLA-E
780,KEGG_2019_Human,Epstein-Barr virus infection,11 of 201,4.682824249754327e-06,0.0001957867040483523,0,0,6.171767734553776,75.73752145166519,NFKBIA;GADD45B;STAT3;CALR;MAPK14;B2M;HLA-E;ICAM1;JAK1;NFKB2;TAPBP
781,KEGG_2019_Human,Pathways in cancer,18 of 530,4.724455262704139e-06,0.0001957867040483523,0,0,3.83203125,46.991272986069205,STAT5B;CXCL8;GADD45B;EPAS1;IFNGR2;STAT3;HIF1A;HSP90B1;NFKB2;NFKBIA;GNG10;GNG5;ITGAV;CALM2;JAK1;BIRC3;IL13RA1;NFE2L2
782,KEGG_2019_Human,Prolactin signaling pathway,7 of 70,5.3640192889959535e-06,0.0001957867040483523,0,0,11.667848699763594,141.59864320669308,SOCS2;SOCS3;STAT5B;SOCS1;IRF1;STAT3;MAPK14
783,KEGG_2019_Human,Toxoplasmosis,8 of 113,1.5102445401529404e-05,0.0004724907918478485,0,0,8.026483320600967,89.09921321666205,NFKBIA;SOCS1;IFNGR2;STAT3;MAPK14;LDLR;JAK1;BIRC3
784,KEGG_2019_Human,Osteoclast differentiation,8 of 127,3.5226253852812534e-05,0.0009643186992207432,0,0,7.077158135981666,72.56719017453896,NFKBIA;SOCS3;SOCS1;IFNGR2;MAPK14;JUNB;NFKB2;JAK1
785,KEGG_2019_Human,Human immunodeficiency virus 1 infection,10 of 212,4.574030750992685e-05,0.0011130141494082,0,0,5.245651592186245,52.41733429522798,NFKBIA;GNG10;GNG5;CALR;MAPK14;TMEM173;CALM2;B2M;HLA-E;TAPBP
786,KEGG_2019_Human,Th17 cell differentiation,7 of 107,8.615627395686847e-05,0.0018868223996554,0,0,7.336968085106383,68.6692358982072,NFKBIA;STAT5B;IFNGR2;STAT3;MAPK14;HIF1A;JAK1
787,KEGG_2019_Human,TNF signaling pathway,7 of 110,0.00010259238143390745,0.0020425210485477,0,0,7.122185498863871,65.41547106094308,NFKBIA;SOCS3;IRF1;MAPK14;JUNB;ICAM1;BIRC3
788,KEGG_2019_Human,Hepatitis C,8 of 155,0.0001433749317153422,0.0026165925038049,0,0,5.7209793008112335,50.63093832288311,NFKBIA;SOCS3;PPP2R1B;STAT3;YWHAZ;LDLR;YWHAH;JAK1
789,KEGG_2019_Human,Viral carcinogenesis,9 of 201,0.00016315646850670687,0.0027485589694591,0,0,4.942792338709677,43.10510781714383,NFKBIA;STAT5B;ACTN1;STAT3;YWHAZ;HLA-E;JAK1;NFKB2;YWHAH
790,KEGG_2019_Human,JAK-STAT signaling pathway,8 of 162,0.0001942399077401041,0.0030384671282202,0,0,5.45899020765331,46.65480412089516,SOCS2;SOCS3;STAT5B;SOCS1;IFNGR2;STAT3;IL13RA1;JAK1
791,KEGG_2019_Human,IL-17 signaling pathway,6 of 93,0.0002999948267193732,0.0042238624845857,0,0,7.195037401933954,58.36431102794807,NFKBIA;CXCL8;LCN2;MAPK14;IL17RB;HSP90B1
792,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,9 of 219,0.0003085926929377738,0.0042238624845857,0,0,4.514976958525345,36.49676340283376,NFKBIA;STAT5B;ZFP36;CALR;B2M;HLA-E;ICAM1;JAK1;NFKB2
793,KEGG_2019_Human,NF-kappa B signaling pathway,6 of 95,0.000336599403160124,0.004336192311298,0,0,7.032637774210808,56.23731112717083,NFKBIA;CXCL8;GADD45B;ICAM1;BIRC3;NFKB2
794,KEGG_2019_Human,NOD-like receptor signaling pathway,8 of 178,0.00036746330935792784,0.0044708035971881,0,0,4.941176470588236,39.07920676195894,NFKBIA;CXCL8;NAMPT;CASP4;TMEM173;MAPK14;JAK1;BIRC3
795,KEGG_2019_Human,Insulin signaling pathway,7 of 137,0.000397754477815543,0.0045846437179791,0,0,5.635229132569558,44.12201622534393,SOCS2;SOCS3;PTPN1;SOCS1;FLOT1;CALM2;RHOQ
796,KEGG_2019_Human,Chagas disease (American trypanosomiasis),6 of 103,0.0005193166742358497,0.0056865175828825,0,0,6.450008181966945,48.78139058594986,NFKBIA;CXCL8;PPP2R1B;IFNGR2;CALR;MAPK14
797,KEGG_2019_Human,C-type lectin receptor signaling pathway,6 of 104,0.0005467076318976923,0.0057013795897902,0,0,6.383867832847424,47.95303858164846,NFKBIA;RRAS;IRF1;MAPK14;CALM2;NFKB2
798,KEGG_2019_Human,Ferroptosis,4 of 40,0.0006085036001905593,0.0060573767473514,0,0,11.500290866783011,85.15399260946035,MAP1LC3B;FTH1;SLC39A14;CP
799,KEGG_2019_Human,PI3K-Akt signaling pathway,11 of 354,0.0007379177075620386,0.0070262599111341,0,0,3.3920965901888707,24.462709191017403,GNG10;GNG5;PPP2R1B;ITGA1;SPP1;ITGAV;EFNA5;YWHAZ;JAK1;HSP90B1;YWHAH
800,KEGG_2019_Human,Necroptosis,7 of 162,0.0010749459847701,0.0097594326246904,0,0,4.720315717227179,32.26564664497063,STAT5B;FTH1;IFNGR2;STAT3;GLUL;JAK1;BIRC3
801,KEGG_2019_Human,Hepatitis B,7 of 163,0.0011140904822705,0.0097594326246904,0,0,4.689818603382433,31.88943889935492,NFKBIA;STAT5B;CXCL8;STAT3;MAPK14;YWHAZ;JAK1
802,KEGG_2019_Human,Influenza A,7 of 171,0.0014690969478882,0.0123743165995206,0,0,4.459230669434354,29.088040525156327,NFKBIA;SOCS3;CXCL8;IFNGR2;MAPK14;ICAM1;JAK1
803,KEGG_2019_Human,Dopaminergic synapse,6 of 131,0.0018140604830817,0.0147140461405519,0,0,4.998095238095238,31.54891471286449,GNG10;PPP2R1B;GNG5;KIF5B;MAPK14;CALM2
804,KEGG_2019_Human,Th1 and Th2 cell differentiation,5 of 92,0.0020735835261549,0.016218385436712,0,0,5.964307320024198,36.850335576232574,NFKBIA;STAT5B;IFNGR2;MAPK14;JAK1
805,KEGG_2019_Human,Transcriptional misregulation in cancer,7 of 186,0.0023672776553081,0.0172745673705764,0,0,4.082431950552716,24.682443391720646,CXCL8;GADD45B;H3F3B;BCL6;LMO2;H3F3A;BIRC3
806,KEGG_2019_Human,Fluid shear stress and atherosclerosis,6 of 139,0.0024452583949217,0.0172745673705764,0,0,4.695548394796515,28.237170856641555,ITGAV;MAPK14;CALM2;ICAM1;HSP90B1;NFE2L2
807,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,6 of 139,0.0024452583949217,0.0172745673705764,0,0,4.695548394796515,28.237170856641555,ID1;STAT3;INHBA;MAPK14;SKIL;JAK1
808,KEGG_2019_Human,Circadian entrainment,5 of 97,0.002613403179601,0.017885478010395,0,0,5.6387299771167045,33.53410236247111,ADCYAP1;GNG10;RASD1;GNG5;CALM2
809,KEGG_2019_Human,AGE-RAGE signaling pathway in diabetic complications,5 of 100,0.002982454018199,0.019792649393503,0,0,5.45983379501385,31.748981680901213,STAT5B;CXCL8;STAT3;MAPK14;ICAM1
810,KEGG_2019_Human,Shigellosis,4 of 65,0.0037314448536958,0.0240348947929232,0,0,6.778473950733843,37.89817509337696,NFKBIA;CXCL8;ARPC1B;MAPK14
811,KEGG_2019_Human,RIG-I-like receptor signaling pathway,4 of 70,0.0048667585902412,0.0288999884617087,0,0,6.263366650801205,33.35447648035449,NFKBIA;CXCL8;TMEM173;MAPK14
812,KEGG_2019_Human,Cellular senescence,6 of 160,0.0048826464524348,0.0288999884617087,0,0,4.050917336631622,21.55925712399492,CXCL8;RRAS;GADD45B;MAPK14;CALM2;HLA-E
813,KEGG_2019_Human,Hippo signaling pathway,6 of 160,0.0048826464524348,0.0288999884617087,0,0,4.050917336631622,21.55925712399492,PPP2R1B;WWC1;ID1;YWHAZ;BMP5;YWHAH
814,KEGG_2019_Human,Leishmaniasis,4 of 74,0.0059265169910196,0.0341554531850867,0,0,5.904263275991025,30.27894313323253,NFKBIA;IFNGR2;MAPK14;JAK1
815,KEGG_2019_Human,Pertussis,4 of 76,0.0065097236505435,0.0365546020376677,0,0,5.739674229203025,28.896150411301253,CXCL8;IRF1;MAPK14;CALM2
996,Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,33 of 702,5.378750240126964e-14,3.840427671450652e-11,0,0,5.826717599512817,178.02798692427982,CXCL8;CEBPD;IFI30;HIF1A;ICAM1;HSP90B1;SOCS2;SOCS3;MT2A;SOCS1;PPP2R1B;TIMP1;B2M;JAK1;IL13RA1;STAT5B;PTPN1;ANXA2;TNFRSF12A;IFNGR2;STAT3;MAPK14;YWHAZ;IL17RB;HLA-E;NFKB2;NFKBIA;BCL6;IRF1;PSME1;LCN2;PSME2;BIRC3
997,Reactome_2022,Signaling By Interleukins R-HSA-449147,24 of 453,1.7250120208147758e-11,6.158292914308751e-09,0,0,6.33901770743876,157.1011563496726,STAT5B;CXCL8;ANXA2;CEBPD;STAT3;MAPK14;HIF1A;YWHAZ;IL17RB;ICAM1;HSP90B1;NFKB2;SOCS2;NFKBIA;SOCS3;SOCS1;BCL6;PPP2R1B;PSME1;LCN2;PSME2;TIMP1;JAK1;IL13RA1
998,Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,13 of 107,3.912227386641975e-11,9.3111011802079e-09,0,0,14.977963525835866,358.93684788536194,CXCL8;CEBPD;STAT3;HIF1A;ICAM1;HSP90B1;SOCS3;SOCS1;BCL6;LCN2;TIMP1;IL13RA1;JAK1
999,Reactome_2022,Immune System R-HSA-168256,50 of 1943,9.964124194894243e-11,1.7785961687886225e-08,0,0,3.2628376778330326,75.14134071915225,CXCL8;ARPC1B;IFI30;CTSS;ICAM1;MT2A;PPP2R1B;FTH1;KIF5B;CASP4;ITGAV;TIMP1;B2M;JAK1;IL13RA1;SERPINB1;ANXA2;TNFRSF12A;IFNGR2;YWHAZ;IL17RB;HLA-E;TAPBP;VAMP8;IRF1;PSME1;PSME2;CFB;BIRC3;CEBPD;HIF1A;AGPAT2;HSP90B1;SOCS2;SOCS3;SDCBP;SOCS1;S100A11;CHGA;STAT5B;PTPN1;STAT3;RAB27A;MAPK14;NFKB2;NFKBIA;KLHL5;BCL6;LCN2;CALR
1000,Reactome_2022,Interferon Gamma Signaling R-HSA-877300,11 of 89,1.074114180394794e-09,1.5338350496037664e-07,0,0,15.119634894091416,312.24721526032346,SOCS3;PTPN1;MT2A;SOCS1;IFNGR2;IRF1;IFI30;B2M;ICAM1;JAK1;HLA-E
1001,Reactome_2022,Growth Hormone Receptor Signaling R-HSA-982772,6 of 24,9.24862053672645e-08,1.1005858438704477e-05,0,0,34.89770723104056,565.2104669223701,SOCS2;PTPN1;STAT5B;SOCS3;SOCS1;STAT3
1002,Reactome_2022,Regulation Of IFNG Signaling R-HSA-877312,5 of 14,1.5601160529384307e-07,1.591318373997199e-05,0,0,57.88304093567251,907.220316846268,PTPN1;SOCS3;SOCS1;IFNGR2;JAK1
1003,Reactome_2022,Antigen processing-Cross Presentation R-HSA-1236975,9 of 104,8.186992055425481e-07,7.306890409467242e-05,0,0,10.03904923599321,140.70278739356158,VAMP8;PSME1;PSME2;ITGAV;CALR;B2M;CTSS;HLA-E;TAPBP
1004,Reactome_2022,Inactivation Of CSF3 (G-CSF) Signaling R-HSA-9705462,5 of 25,3.794648346672757e-06,0.0002709378919524349,0,0,26.032894736842103,324.9404785904294,SOCS3;STAT5B;SOCS1;STAT3;JAK1
1005,Reactome_2022,Interleukin-7 Signaling R-HSA-1266695,5 of 25,3.794648346672757e-06,0.0002709378919524349,0,0,26.032894736842103,324.9404785904294,SOCS2;STAT5B;SOCS1;STAT3;JAK1
1006,Reactome_2022,Interferon Signaling R-HSA-913531,11 of 200,4.46406332912381e-06,0.0002897582924540364,0,0,6.2047389003910745,76.43897775925142,SOCS3;PTPN1;MT2A;SOCS1;IFNGR2;IRF1;IFI30;B2M;HLA-E;ICAM1;JAK1
1007,Reactome_2022,Innate Immune System R-HSA-168249,26 of 1035,9.14746069906502e-06,0.0005373201096026709,0,0,2.8658992147594726,33.25026080776945,ARPC1B;AGPAT2;CTSS;HSP90B1;SDCBP;SOCS1;PPP2R1B;FTH1;CASP4;ITGAV;B2M;S100A11;CHGA;SERPINB1;ANXA2;RAB27A;MAPK14;HLA-E;NFKB2;VAMP8;NFKBIA;PSME1;LCN2;PSME2;CFB;BIRC3
1008,Reactome_2022,Signaling By CSF3 (G-CSF) R-HSA-9674555,5 of 30,9.7831392504688e-06,0.0005373201096026709,0,0,20.821052631578947,240.16772183456703,SOCS3;STAT5B;SOCS1;STAT3;JAK1
1009,Reactome_2022,ER-Phagosome Pathway R-HSA-1236974,7 of 89,2.638103435048465e-05,0.0013454327518747,0,0,8.955695381421899,94.4186891946862,VAMP8;PSME1;PSME2;CALR;B2M;HLA-E;TAPBP
1010,Reactome_2022,Programmed Cell Death R-HSA-5357801,10 of 208,3.893296442748359e-05,0.0018532091067482,0,0,5.352716352716353,54.34971144313732,SDCBP;IRF1;STAT3;CASP4;PSME1;FLOT1;PSME2;YWHAZ;BIRC3;YWHAH
1011,Reactome_2022,Signal Transduction R-HSA-162582,44 of 2465,4.468146218569559e-05,0.0019939102500366,0,0,2.092332269244552,20.95669928087963,CXCL8;EPAS1;ARPC1B;WWC1;SPPL2A;RHOBTB3;ARHGEF10L;HIF1A;RND1;SOCS3;GNG10;SOCS1;GNG5;PPP2R1B;KIF5B;RDH10;PEA15;FLOT1;ITGAV;SKIL;TMED5;IER3;JAK1;YWHAH;CHGA;STAT5B;PTPN1;ACTN1;STAT3;INHBA;MAPK14;YWHAZ;NFKBIA;ADCYAP1;ELF3;VGF;ID1;PSME1;PSME2;TAX1BP3;RHOQ;CDK5R2;CDC42SE2;BIRC3
1012,Reactome_2022,Interferon Alpha/Beta Signaling R-HSA-909733,6 of 72,7.281457676850712e-05,0.0027997059490606,0,0,9.494468494468494,90.45944478736608,SOCS3;PTPN1;SOCS1;IRF1;JAK1;HLA-E
1013,Reactome_2022,Interleukin-9 Signaling R-HSA-8985947,3 of 9,7.34205724789232e-05,0.0027997059490606,0,0,51.559895833333336,490.8144454929683,STAT5B;STAT3;JAK1
1014,Reactome_2022,Interleukin-10 Signaling R-HSA-6783783,5 of 45,7.450197903662802e-05,0.0027997059490606,0,0,13.00328947368421,123.59216870361232,CXCL8;STAT3;TIMP1;ICAM1;JAK1
1015,Reactome_2022,Regulation Of IFNA/IFNB Signaling R-HSA-912694,4 of 25,9.44095967986292e-05,0.003370422605711,0,0,19.729743206182995,182.8526523345712,SOCS3;PTPN1;SOCS1;JAK1
1016,Reactome_2022,Interleukin-21 Signaling R-HSA-9020958,3 of 10,0.00010413357255158714,0.0034707621180051,0,0,44.191964285714285,405.2330708264109,STAT5B;STAT3;JAK1
1017,Reactome_2022,Interleukin-20 Family Signaling R-HSA-8854691,4 of 26,0.00011072763243715492,0.0034707621180051,0,0,18.831984769157543,171.52994937618263,SOCS3;STAT5B;STAT3;JAK1
1018,Reactome_2022,Cellular Responses To Stimuli R-HSA-8953897,19 of 736,0.00011180326150436784,0.0034707621180051,0,0,2.8739698237606186,26.149589910393757,GPX2;CXCL8;SMARCD3;EPAS1;STAT3;MAPK14;HIF1A;HSP90B1;MT2A;MAP1LC3B;SESN1;ID1;PSME1;PSME2;HDGF;CALR;FNIP2;ATF3;NFE2L2
1019,Reactome_2022,Signaling By NTRK1 (TRKA) R-HSA-187037,7 of 114,0.0001283880883762424,0.0036924802534052,0,0,6.85454364684828,61.41981577733346,ADCYAP1;PPP2R1B;VGF;ID1;STAT3;MAPK14;CDK5R2
1020,Reactome_2022,Endosomal/Vacuolar Pathway R-HSA-1236977,3 of 11,0.0001421561766692847,0.0036924802534052,0,0,38.666015625,342.52615776208006,B2M;CTSS;HLA-E
1021,Reactome_2022,Signaling By Leptin R-HSA-2586552,3 of 11,0.0001421561766692847,0.0036924802534052,0,0,38.666015625,342.52615776208006,SOCS3;STAT5B;STAT3
1022,Reactome_2022,Interleukin-6 Signaling R-HSA-1059683,3 of 11,0.0001421561766692847,0.0036924802534052,0,0,38.666015625,342.52615776208006,SOCS3;STAT3;JAK1
1023,Reactome_2022,"Antigen Presentation: Folding, Assembly, Peptide Loading Of Class I MHC R-HSA-983170",4 of 28,0.0001493550696201232,0.0036924802534052,0,0,17.260907504363,152.05451140940045,CALR;B2M;HLA-E;TAPBP
1024,Reactome_2022,Signaling By Non-Receptor Tyrosine Kinases R-HSA-9006927,5 of 52,0.0001499746881635189,0.0036924802534052,0,0,11.062709966405375,97.4076482754437,SOCS3;PTPN1;EPAS1;STAT3;HIF1A
1025,Reactome_2022,Hemostasis R-HSA-109582,16 of 576,0.0001743534463232357,0.004149612022493,0,0,3.0718276137270557,26.58490482410449,PTPN1;ANXA2;ACTN1;ITGA1;MAPK14;ATP1B1;YWHAZ;SLC7A5;GNG10;GNG5;PPP2R1B;TMSB4X;KIF5B;IRF1;ITGAV;TIMP1
1026,Reactome_2022,Toll-like Receptor Cascades R-HSA-168898,8 of 162,0.0001942399077401041,0.0044737836814978,0,0,5.45899020765331,46.65480412089516,NFKBIA;SOCS1;PPP2R1B;MAPK14;CTSS;HSP90B1;NFKB2;BIRC3
1027,Reactome_2022,Regulated Necrosis R-HSA-5218859,5 of 57,0.00023229304136623317,0.005183038485484,0,0,9.996457489878544,83.64546674815988,SDCBP;IRF1;CASP4;FLOT1;BIRC3
1028,Reactome_2022,Cellular Responses To Stress R-HSA-2262752,18 of 722,0.0002604009152973233,0.0056341288946148,0,0,2.759196841294299,22.772446545953013,GPX2;CXCL8;SMARCD3;EPAS1;STAT3;MAPK14;HIF1A;HSP90B1;MAP1LC3B;SESN1;ID1;PSME1;PSME2;HDGF;CALR;FNIP2;ATF3;NFE2L2
1029,Reactome_2022,Interleukin-15 Signaling R-HSA-8983432,3 of 14,0.00030690765289973323,0.0061717636211982,0,0,28.116477272727277,227.43316292078129,STAT5B;STAT3;JAK1
1030,Reactome_2022,Adaptive Immune System R-HSA-1280218,18 of 733,0.00031231481551293166,0.0061717636211982,0,0,2.715183121962783,21.9155974594881,IFI30;YWHAZ;CTSS;HLA-E;ICAM1;TAPBP;VAMP8;NFKBIA;SOCS3;SOCS1;KLHL5;PPP2R1B;KIF5B;PSME1;PSME2;ITGAV;CALR;B2M
1031,Reactome_2022,Signaling By NTRKs R-HSA-166520,7 of 132,0.0003174603914577977,0.0061717636211982,0,0,5.862127659574468,47.22036157552001,ADCYAP1;PPP2R1B;VGF;ID1;STAT3;MAPK14;CDK5R2
1032,Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,5 of 61,0.0003198252856923476,0.0061717636211982,0,0,9.280545112781954,74.68737415912827,PPP2R1B;VGF;ID1;MAPK14;CDK5R2
1033,Reactome_2022,Class I MHC Mediated Antigen Processing And Presentation R-HSA-983169,12 of 378,0.00035206981056177514,0.0066152064405554,0,0,3.4827555316671144,27.693761255478567,VAMP8;SOCS3;SOCS1;KLHL5;PSME1;PSME2;ITGAV;CALR;B2M;CTSS;HLA-E;TAPBP
1034,Reactome_2022,Cellular Response To Chemical Stress R-HSA-9711123,8 of 182,0.0004262391693821575,0.0078034555625348,0,0,4.826602741410044,37.45689854517571,MAP1LC3B;GPX2;SMARCD3;SESN1;STAT3;PSME1;PSME2;NFE2L2
1035,Reactome_2022,Post-translational Protein Phosphorylation R-HSA-8957275,6 of 106,0.0006048504164296241,0.0107965799332687,0,0,6.255555555555556,46.356978208110654,VGF;IGFBP4;VWA1;TIMP1;CP;HSP90B1
1036,Reactome_2022,Neutrophil Degranulation R-HSA-6798695,13 of 468,0.000710371131534518,0.0123708533637962,0,0,3.0376766091051803,22.022313991829165,SERPINB1;ANXA2;RAB27A;MAPK14;AGPAT2;CTSS;VAMP8;SDCBP;FTH1;LCN2;ITGAV;B2M;S100A11
1037,Reactome_2022,Scavenging By Class A Receptors R-HSA-3000480,3 of 19,0.0007881908538629312,0.0133992445156698,0,0,19.3251953125,138.09340664968948,FTH1;CALR;HSP90B1
1038,Reactome_2022,PTK6 Expression R-HSA-8849473,2 of 5,0.0009276507005693904,0.0154033162838731,0,0,68.40069084628671,477.63212634540446,EPAS1;HIF1A
1039,Reactome_2022,Infectious Disease R-HSA-5663205,20 of 961,0.0011715907984926,0.0190117234119032,0,0,2.291058144830727,15.463251339856424,CHGA;CEBPD;ARPC1B;IFNGR2;MAPK14;ATP1B1;YWHAZ;HLA-E;NFKB2;ADCYAP1;GNG10;MAP1LC3B;GNG5;PSME1;PSME2;CALR;B2M;JAK1;NFE2L2;YWHAH
1040,Reactome_2022,Regulation Of IGF Transport And Uptake By IGFBPs R-HSA-381426,6 of 123,0.0013148971226515,0.0208630343460708,0,0,5.342016008682675,35.438917374987106,VGF;IGFBP4;VWA1;TIMP1;CP;HSP90B1
1041,Reactome_2022,Disease R-HSA-1643685,30 of 1736,0.0014900028002591,0.0231274347692404,0,0,1.9289139933923047,12.555257357404807,CEBPD;ARPC1B;PAPSS2;GNG10;MAP1LC3B;GNG5;PPP2R1B;KIF5B;RBBP8;IDS;B2M;JAK1;YWHAH;CHGA;STAT5B;IFNGR2;STAT3;MAPK14;ATP1B1;CP;YWHAZ;HLA-E;NFKB2;NFKBIA;ADCYAP1;RBP1;PSME1;PSME2;CALR;NFE2L2
1042,Reactome_2022,Interleukin-6 Family Signaling R-HSA-6783589,3 of 24,0.0015883799229293,0.0241298567015231,0,0,14.720238095238097,94.87253361681506,SOCS3;STAT3;JAK1
1043,Reactome_2022,Regulation Of mRNA Stability By Proteins That Bind AU-rich Elements R-HSA-450531,5 of 88,0.0017043078972798,0.0250894579631432,0,0,6.253012048192771,39.86042669092719,ZFP36;PSME1;PSME2;MAPK14;YWHAZ
1044,Reactome_2022,"Nucleotide-binding Domain, Leucine Rich Repeat Containing NLR Signaling Pathways R-HSA-168643",4 of 53,0.0017668503426965,0.0250894579631432,0,0,8.443637140720162,53.520473487818656,CASP4;MAPK14;BIRC3;NFKB2
1045,Reactome_2022,Unfolded Protein Response (UPR) R-HSA-381119,5 of 89,0.0017916968985497,0.0250894579631432,0,0,6.178258145363409,39.07496278253976,CXCL8;HDGF;CALR;ATF3;HSP90B1
1046,Reactome_2022,ADP Signaling Thru P2Y Purinoceptor 1 R-HSA-418592,3 of 25,0.0017921041402245,0.0250894579631432,0,0,14.050426136363637,88.86002121459535,GNG10;GNG5;MAPK14
1047,Reactome_2022,Interleukin-12 Family Signaling R-HSA-447115,4 of 54,0.0018938274768465,0.0259081696344502,0,0,8.27434554973822,51.87315789990157,ANXA2;STAT3;PSME2;JAK1
1048,Reactome_2022,IkBA Variant Leads To EDA-ID R-HSA-5603029,2 of 7,0.0019231554490558,0.0259081696344502,0,0,41.03626943005181,256.63212846056393,NFKBIA;NFKB2
1049,Reactome_2022,Neddylation R-HSA-8951664,8 of 237,0.0023263697346804,0.0307597776029974,0,0,3.6571001564579775,22.174630340058854,SOCS2;SOCS3;KLHL5;EPAS1;PSME1;PSME2;HIF1A;NFE2L2
1050,Reactome_2022,Toll Like Receptor 4 (TLR4) Cascade R-HSA-166016,6 of 140,0.0025344538645605,0.0324841580719212,0,0,4.660270078180526,27.85805576803964,NFKBIA;SOCS1;PPP2R1B;MAPK14;NFKB2;BIRC3
1051,Reactome_2022,Sema4D Mediated Inhibition Of Cell Attachment And Migration R-HSA-416550,2 of 8,0.00254777710368,0.0324841580719212,0,0,34.19516407599309,204.2317809011976,RRAS;RND1
1052,Reactome_2022,Regulation Of Necroptotic Cell Death R-HSA-5675482,3 of 29,0.0027668426558877,0.0346583448474354,0,0,11.88641826923077,70.01157943508804,SDCBP;FLOT1;BIRC3
1053,Reactome_2022,TNFR2 Non-Canonical NF-kB Pathway R-HSA-5668541,5 of 100,0.002982454018199,0.0360927486270195,0,0,5.45983379501385,31.748981680901213,TNFRSF12A;PSME1;PSME2;NFKB2;BIRC3
1054,Reactome_2022,KEAP1-NFE2L2 Pathway R-HSA-9755511,5 of 100,0.002982454018199,0.0360927486270195,0,0,5.45983379501385,31.748981680901213,MAP1LC3B;SESN1;PSME1;PSME2;NFE2L2
1055,Reactome_2022,Transcriptional Regulation Of Pluripotent Stem Cells R-HSA-452723,3 of 30,0.0030523947920427,0.0363234980253087,0,0,11.445601851851851,66.29096665331821,TSC22D1;EPAS1;STAT3
1056,Reactome_2022,ATF6 (ATF6-alpha) Activates Chaperone Genes R-HSA-381183,2 of 9,0.0032547398103224,0.0380964626978729,0,0,29.308660251665437,167.8695410270378,CALR;HSP90B1
1057,Reactome_2022,RIPK1-mediated Regulated Necrosis R-HSA-5213460,3 of 31,0.003355402117059,0.0383944700765578,0,0,11.036272321428571,62.875670333502086,SDCBP;FLOT1;BIRC3
1058,Reactome_2022,Toll Like Receptor 3 (TLR3) Cascade R-HSA-168164,5 of 103,0.0033877473596962,0.0383944700765578,0,0,5.291890440386681,30.098103542125084,NFKBIA;PPP2R1B;MAPK14;NFKB2;BIRC3
1059,Reactome_2022,Oxygen-dependent Proline Hydroxylation Of Hypoxia-inducible Factor Alpha R-HSA-1234176,4 of 64,0.0035282973254432,0.0384218696474661,0,0,6.891797556719022,38.917566388456045,EPAS1;PSME1;PSME2;HIF1A
1060,Reactome_2022,Signaling By Receptor Tyrosine Kinases R-HSA-9006934,12 of 496,0.0035468271771196,0.0384218696474661,0,0,2.61766698279366,14.768096602063933,STAT5B;PTPN1;ADCYAP1;SOCS1;VGF;PPP2R1B;ID1;STAT3;ITGAV;MAPK14;HIF1A;CDK5R2
