,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
160,BioPlanet_2019,Small cell lung cancer,2 of 84,0.0100101503968335,0.0287247793996092,0,0,14.262553802008608,65.66701782939222,ITGB1;CCND1
161,BioPlanet_2019,C-Myb transcription factor network,2 of 85,0.0102398419737957,0.0290233557784885,0,0,14.090007087172218,64.55293197222584,CDKN1A;CCND1
162,BioPlanet_2019,Myc active pathway,2 of 85,0.0102398419737957,0.0290233557784885,0,0,14.090007087172218,64.55293197222584,MTA1;PTMA
163,BioPlanet_2019,Mitotic G2-G2/M phases,2 of 87,0.0107062293438032,0.0297471212876996,0,0,13.757093425605536,62.41496334428567,CDK1;MNAT1
164,BioPlanet_2019,Phosphorylation of Emi1,1 of 6,0.010752747305294,0.0297471212876996,0,0,114.05142857142856,516.9488201244333,CDK1
165,BioPlanet_2019,Basic mechanisms of SUMOylation,1 of 6,0.010752747305294,0.0297471212876996,0,0,114.05142857142856,516.9488201244333,SUMO2
166,BioPlanet_2019,Neurotransmitter clearance in the synaptic cleft,1 of 6,0.010752747305294,0.0297471212876996,0,0,114.05142857142856,516.9488201244333,ACHE
167,BioPlanet_2019,FSH regulation of apoptosis,3 of 263,0.011656109620006,0.0320543014550166,0,0,6.8895104895104895,30.67158264624152,KLF10;ACTA1;CLU
168,BioPlanet_2019,Signaling by ERBB4,2 of 93,0.012160803631517,0.0332443270873424,0,0,12.846153846153848,56.6455947582395,CDKN1A;CDK1
169,BioPlanet_2019,Acetylcholine biosynthesis,1 of 7,0.0125339166174689,0.0340627616310039,0,0,95.03809523809524,416.20194419543344,ACHE
170,BioPlanet_2019,Mitochondrial pathway of apoptosis: BH3-only Bcl-2 family,2 of 97,0.0131760117301551,0.0355983474814717,0,0,12.302786377708978,53.263159193779046,JUN;CDK1
171,BioPlanet_2019,Insulin signaling pathway,3 of 277,0.0133950190410228,0.0358795673733243,0,0,6.532846715328467,28.17533399462376,EGR1;JUN;FOS
172,BioPlanet_2019,Wnt signaling pathway and pluripotency,2 of 98,0.0134354224146864,0.0358795673733243,0,0,12.174019607843135,52.46832740335703,JUN;CCND1
173,BioPlanet_2019,Senescence and autophagy,2 of 99,0.013697059712945,0.0361602376421749,0,0,12.047907822922983,51.69244112778035,JUN;CDKN1A
174,BioPlanet_2019,Granule cell survival pathway,2 of 99,0.013697059712945,0.0361602376421749,0,0,12.047907822922983,51.69244112778035,JUN;FOS
175,BioPlanet_2019,GnRH signaling pathway,2 of 101,0.0142269806187647,0.037146794788315,0,0,11.803327391562686,50.19500798398928,JUN;ATF4
176,BioPlanet_2019,CHL1 interactions,1 of 8,0.0143119685548053,0.037146794788315,0,0,81.45714285714286,345.92071940977723,ITGB1
177,BioPlanet_2019,Formyl peptide interaction with formyl peptide receptors,1 of 8,0.0143119685548053,0.037146794788315,0,0,81.45714285714286,345.92071940977723,APP
178,BioPlanet_2019,Signaling by ERBB2,2 of 102,0.0144952475181609,0.0374123148234098,0,0,11.684705882352942,49.472278664136425,CDKN1A;CDK1
179,BioPlanet_2019,Chagas disease,2 of 104,0.0150383525901269,0.0385984383146591,0,0,11.45444059976932,48.07602256434972,JUN;FOS
180,BioPlanet_2019,DNA repair,2 of 105,0.0153131741809413,0.039086665588922,0,0,11.342661336379212,47.401455434002834,XPC;MNAT1
181,BioPlanet_2019,Alpha-4 beta-7 integrin signaling,1 of 9,0.0160869082852461,0.0406128504250475,0,0,71.27142857142857,294.3331456349383,ITGB1
182,BioPlanet_2019,G2/M DNA damage checkpoint,1 of 9,0.0160869082852461,0.0406128504250475,0,0,71.27142857142857,294.3331456349383,CDK1
183,BioPlanet_2019,Signaling by EGFR in cancer,2 of 111,0.0170073515117543,0.0424724129644891,0,0,10.715056664867785,43.65431507859349,CDKN1A;CDK1
184,BioPlanet_2019,Epidermal growth factor receptor (EGFR) pathway,2 of 111,0.0170073515117543,0.0424724129644891,0,0,10.715056664867785,43.65431507859349,ACTA1;JUN
185,BioPlanet_2019,Activation of Src by protein tyrosine phosphatase alpha,1 of 10,0.0178587410119325,0.0434249386711201,0,0,63.34920634920635,254.99716559529236,CDK1
186,BioPlanet_2019,Apoptotic DNA fragmentation and tissue homeostasis,1 of 10,0.0178587410119325,0.0434249386711201,0,0,63.34920634920635,254.99716559529236,TOP2A
187,BioPlanet_2019,Cdc25 and Chk1 regulatory pathway in response to DNA damage,1 of 10,0.0178587410119325,0.0434249386711201,0,0,63.34920634920635,254.99716559529236,CDK1
188,BioPlanet_2019,Splicing regulation through Sam68,1 of 10,0.0178587410119325,0.0434249386711201,0,0,63.34920634920635,254.99716559529236,CDK1
189,BioPlanet_2019,E2F-enabled inhibition of pre-replication complex formation,1 of 10,0.0178587410119325,0.0434249386711201,0,0,63.34920634920635,254.99716559529236,CDK1
190,BioPlanet_2019,Cell cycle checkpoints,2 of 117,0.01877782369124,0.0454207044259314,0,0,10.152941176470588,40.35874017540217,CDKN1A;CDK1
191,BioPlanet_2019,Prolactin regulation of apoptosis,2 of 118,0.0190801973109532,0.0459117247794813,0,0,10.064908722109534,39.84802311668438,EGR1;CCND1
192,BioPlanet_2019,Signaling by NOTCH,2 of 119,0.0193846338288839,0.0460299088134015,0,0,9.978381096028157,39.34749669956984,JUN;CCND1
193,BioPlanet_2019,Recruitment of NuMA to mitotic centrosomes,1 of 11,0.0196274719399136,0.0460299088134015,0,0,57.011428571428574,224.10195239289595,CDK1
194,BioPlanet_2019,Cardiac protection against reactive oxygen species,1 of 11,0.0196274719399136,0.0460299088134015,0,0,57.011428571428574,224.10195239289595,SOD2
195,BioPlanet_2019,Glutathione biosynthesis and recycling,1 of 11,0.0196274719399136,0.0460299088134015,0,0,57.011428571428574,224.10195239289595,GCLC
196,BioPlanet_2019,Monocyte and its surface molecules,1 of 11,0.0196274719399136,0.0460299088134015,0,0,57.011428571428574,224.10195239289595,ITGB1
197,BioPlanet_2019,Notch signaling pathway,2 of 121,0.0199996637126265,0.0466658819961286,0,0,9.809688581314878,38.375892351296685,CDKN1A;CCND1
198,BioPlanet_2019,Signaling by PDGF,2 of 122,0.0203102412069003,0.0471524192843616,0,0,9.727450980392156,37.90427757828709,CDKN1A;CDK1
199,BioPlanet_2019,Axon guidance,3 of 325,0.0204364854536051,0.0472082813978279,0,0,5.545454545454546,21.574221986473628,ITGB1;CDK1;CDK5R1
200,BioPlanet_2019,Interleukin-1 signaling pathway,2 of 125,0.0212541291083117,0.0482127566102971,0,0,9.488761358201817,36.54315656605238,JUN;FOS
201,BioPlanet_2019,Activation of chaperones by ATF6 alpha,1 of 12,0.0213931062881188,0.0482127566102971,0,0,51.82597402597403,199.25462501506232,ATF4
202,BioPlanet_2019,Rab GTPases mark targets in the endocytotic machinery,1 of 12,0.0213931062881188,0.0482127566102971,0,0,51.82597402597403,199.25462501506232,ACTA1
203,BioPlanet_2019,Salmonella infection,1 of 12,0.0213931062881188,0.0482127566102971,0,0,51.82597402597403,199.25462501506232,ACTA1
204,BioPlanet_2019,D4-GDI signaling pathway,1 of 12,0.0213931062881188,0.0482127566102971,0,0,51.82597402597403,199.25462501506232,JUN
205,BioPlanet_2019,Neurotrophin signaling pathway,2 of 126,0.0215727840035996,0.0483816806294321,0,0,9.411764705882351,36.10656713969488,JUN;ATF4
206,BioPlanet_2019,Signaling by FGFR in disease,2 of 128,0.0222160852218876,0.0495837264372564,0,0,9.261437908496733,35.257726325987456,CDKN1A;CDK1
462,Panther_2016,CCKR signaling map ST Homo sapiens P06959,6 of 165,4.5670719127344563e-07,1.3244508546929925e-05,0,0,24.91194968553459,363.6951180591245,ITGB1;JUN;CCND1;CCK;FOS;CLU
463,Panther_2016,Apoptosis signaling pathway Homo sapiens P00006,3 of 102,0.0008136745080742181,0.0117982803670761,0,0,18.241505968778696,129.76916392509293,JUN;FOS;ATF4
464,Panther_2016,Huntington disease Homo sapiens P00029,3 of 124,0.0014303502494726,0.0138267190782354,0,0,14.908339594290007,97.64717840585745,ACTA1;JUN;FOS
465,Panther_2016,Inflammation mediated by chemokine and cytokine signaling pathway Homo sapiens P00031,3 of 188,0.0046460834151383,0.027401529473848,0,0,9.71941031941032,52.21005470741969,ITGB1;ACTA1;JUN
466,Panther_2016,B cell activation Homo sapiens P00010,2 of 57,0.004724401633422,0.027401529473848,0,0,21.29304812834225,114.024578590942,JUN;FOS
467,Panther_2016,Nicotinic acetylcholine receptor signaling pathway Homo sapiens P00044,2 of 68,0.0066601651535454,0.0276961923208454,0,0,17.73440285204991,88.87792835692386,ACTA1;ACHE
468,Panther_2016,Cytoskeletal regulation by Rho GTPase Homo sapiens P00016,2 of 70,0.0070448284785339,0.0276961923208454,0,0,17.21107266435986,85.28880762599312,ACTA1;STMN1
469,Panther_2016,T cell activation Homo sapiens P00053,2 of 73,0.0076403289160953,0.0276961923208454,0,0,16.48135874067937,80.33532794767753,JUN;FOS
470,Panther_2016,Interleukin signaling pathway Homo sapiens P00036,2 of 86,0.0104718711803138,0.03173443266797,0,0,13.92156862745098,63.46930219166045,CDKN1A;FOS
471,Panther_2016,TGF-beta signaling pathway Homo sapiens P00052,2 of 88,0.0109429078165413,0.03173443266797,0,0,13.596443228454172,61.38880754927296,JUN;SMAD7
472,Panther_2016,Alzheimer disease-presenilin pathway Homo sapiens P00004,2 of 99,0.013697059712945,0.0361104301523096,0,0,12.047907822922983,51.69244112778035,ACTA1;APP
473,Panther_2016,PDGF signaling pathway Homo sapiens P00047,2 of 112,0.0172971793032696,0.0418015166495683,0,0,10.61711229946524,43.07587369429739,JUN;FOS
491,KEGG_2019_Human,Human T-cell leukemia virus 1 infection,6 of 219,2.3826826434546825e-06,0.0003264275221532915,0,0,18.545539906103286,240.11436363967388,EGR1;JUN;CDKN1A;CCND1;FOS;ATF4
492,KEGG_2019_Human,Colorectal cancer,4 of 86,1.689711449646759e-05,0.001157452343008,0,0,30.307926829268293,333.0346439357679,JUN;CDKN1A;CCND1;FOS
493,KEGG_2019_Human,Viral carcinogenesis,5 of 201,2.854206744570107e-05,0.0013034210800203,0,0,16.267281105990783,170.22296877484598,JUN;CDKN1A;CCND1;CDK1;ATF4
494,KEGG_2019_Human,"Parathyroid hormone synthesis, secretion and action",4 of 106,3.852944945362921e-05,0.0013196336437868,0,0,24.340686274509803,247.4008696850819,EGR1;CDKN1A;FOS;ATF4
495,KEGG_2019_Human,Cocaine addiction,3 of 49,9.321226877020766e-05,0.0025540161643036,0,0,39.36363636363637,365.3193920089891,JUN;CDK5R1;ATF4
496,KEGG_2019_Human,Breast cancer,4 of 147,0.0001374226610792424,0.0031372729374529,0,0,17.32604895104895,154.07101124241234,JUN;CDKN1A;CCND1;FOS
497,KEGG_2019_Human,Oxytocin signaling pathway,4 of 153,0.0001602986172421193,0.0031372729374529,0,0,16.623322147651006,145.26243720298163,JUN;CDKN1A;CCND1;FOS
498,KEGG_2019_Human,Hepatitis B,4 of 163,0.0002043731196088013,0.0034998896733007,0,0,15.56996855345912,132.27565213332966,JUN;CDKN1A;FOS;ATF4
499,KEGG_2019_Human,Amphetamine addiction,3 of 68,0.0002476705405233624,0.0036252810256621,0,0,27.83076923076923,231.0903198395103,JUN;FOS;ATF4
500,KEGG_2019_Human,p53 signaling pathway,3 of 72,0.0002932857800566364,0.0036252810256621,0,0,26.21212121212121,213.21891066271564,CDKN1A;CCND1;CDK1
501,KEGG_2019_Human,Leishmaniasis,3 of 74,0.0003179926173270372,0.0036252810256621,0,0,25.471190781049938,205.1317864433363,ITGB1;JUN;FOS
502,KEGG_2019_Human,Kaposi sarcoma-associated herpesvirus infection,4 of 186,0.0003380368211563428,0.0036252810256621,0,0,13.586538461538462,108.58844852505952,JUN;CDKN1A;CCND1;FOS
503,KEGG_2019_Human,Pertussis,3 of 76,0.00034400476885845566,0.0036252810256621,0,0,24.770859277708592,197.5440118996446,ITGB1;JUN;FOS
504,KEGG_2019_Human,GnRH signaling pathway,3 of 93,0.0006218147950602794,0.0056792417948838,0,0,20.074747474747475,148.20921609335653,EGR1;JUN;ATF4
505,KEGG_2019_Human,Small cell lung cancer,3 of 93,0.0006218147950602794,0.0056792417948838,0,0,20.074747474747475,148.20921609335653,ITGB1;CDKN1A;CCND1
506,KEGG_2019_Human,Prostate cancer,3 of 97,0.0007030288119836389,0.0060196842026099,0,0,19.216634429400383,139.51493133900632,CDKN1A;CCND1;ATF4
507,KEGG_2019_Human,AGE-RAGE signaling pathway in diabetic complications,3 of 100,0.0007681770335999374,0.0061906031531289,0,0,18.619493908153704,133.5295206771706,EGR1;JUN;CCND1
508,KEGG_2019_Human,TNF signaling pathway,3 of 110,0.00101272030596,0.0076926650947434,0,0,16.87085811384877,116.32651015910756,JUN;FOS;ATF4
509,KEGG_2019_Human,Cholinergic synapse,3 of 112,0.0010668659620447,0.0076926650947434,0,0,16.559633027522935,113.31806453452602,ACHE;FOS;ATF4
510,KEGG_2019_Human,Cell cycle,3 of 124,0.0014303502494726,0.0097978992088875,0,0,14.908339594290007,97.64717840585745,CDKN1A;CCND1;CDK1
511,KEGG_2019_Human,Relaxin signaling pathway,3 of 130,0.0016379095734853,0.0098662701836812,0,0,14.199713672154616,91.08171330477232,JUN;FOS;ATF4
512,KEGG_2019_Human,FoxO signaling pathway,3 of 132,0.0017110631546693,0.0098662701836812,0,0,13.97815362931642,89.0497898618709,CDKN1A;CCND1;SOD2
513,KEGG_2019_Human,MAPK signaling pathway,4 of 295,0.0018836478564689,0.0098662701836812,0,0,8.450601374570446,53.02367888067882,JUN;STMN1;FOS;ATF4
514,KEGG_2019_Human,Estrogen signaling pathway,3 of 137,0.0019028193851738,0.0098662701836812,0,0,13.453188602442332,84.27640498778267,JUN;FOS;ATF4
515,KEGG_2019_Human,Measles,3 of 138,0.0019427115957795,0.0098662701836812,0,0,13.352861952861954,83.37087096052153,JUN;CCND1;FOS
516,KEGG_2019_Human,MicroRNAs in cancer,4 of 299,0.0019783360320314,0.0098662701836812,0,0,8.334322033898305,51.88531495007222,CDKN1A;CCND1;STMN1;EZH2
517,KEGG_2019_Human,Fluid shear stress and atherosclerosis,3 of 139,0.0019831232067241,0.0098662701836812,0,0,13.254010695187166,82.480799359837,JUN;SUMO2;FOS
518,KEGG_2019_Human,Thyroid cancer,2 of 37,0.0020164639791465,0.0098662701836812,0,0,33.49411764705882,207.87822023706013,CDKN1A;CCND1
519,KEGG_2019_Human,Apoptosis,3 of 143,0.002150011968953,0.010156953094709,0,0,12.872727272727271,79.06791934348087,JUN;FOS;ATF4
520,KEGG_2019_Human,Pathways in cancer,5 of 530,0.0024520547006497,0.0109226225098041,0,0,5.972043010752688,35.89692903503908,ITGB1;JUN;CDKN1A;CCND1;FOS
521,KEGG_2019_Human,Bladder cancer,2 of 41,0.0024715423197367,0.0109226225098041,0,0,30.052790346907997,180.4042829225449,CDKN1A;CCND1
522,KEGG_2019_Human,Cushing syndrome,3 of 155,0.002702278311826,0.011569129022505,0,0,11.849282296650715,70.07262725109973,CDKN1A;CCND1;ATF4
523,KEGG_2019_Human,Cellular senescence,3 of 160,0.0029559030440835,0.0122714762739227,0,0,11.469021424435438,66.79501966705834,CDKN1A;CCND1;CDK1
524,KEGG_2019_Human,Nucleotide excision repair,2 of 47,0.0032362218959433,0.0130400705807129,0,0,26.037908496732022,149.28440911892838,XPC;MNAT1
525,KEGG_2019_Human,Tight junction,3 of 170,0.0035060842957602,0.0137238156719759,0,0,10.776810016330977,60.924059952901125,ITGB1;JUN;CCND1
526,KEGG_2019_Human,PI3K-Akt signaling pathway,4 of 354,0.0036353556168395,0.0138345477640837,0,0,7.005,39.347423631956815,ITGB1;CDKN1A;CCND1;ATF4
527,KEGG_2019_Human,Glutathione metabolism,2 of 56,0.0045637756240171,0.016898304337577,0,0,21.688453159041394,116.89219581217986,GCLC;CHAC1
528,KEGG_2019_Human,Endometrial cancer,2 of 58,0.0048876172516927,0.0176211464074184,0,0,20.91176470588235,111.27255319681896,CDKN1A;CCND1
529,KEGG_2019_Human,Focal adhesion,3 of 199,0.0054412023953382,0.018692197080926,0,0,9.168831168831169,47.80404131262037,ITGB1;JUN;CCND1
530,KEGG_2019_Human,Epstein-Barr virus infection,3 of 201,0.0055940151848026,0.018692197080926,0,0,9.075298438934803,47.0650237968777,JUN;CDKN1A;CCND1
531,KEGG_2019_Human,Proteoglycans in cancer,3 of 201,0.0055940151848026,0.018692197080926,0,0,9.075298438934803,47.0650237968777,ITGB1;CDKN1A;CCND1
532,KEGG_2019_Human,Mitophagy,2 of 65,0.0061018564807015,0.0199036747108598,0,0,18.58169934640523,94.75109916063928,JUN;ATF4
533,KEGG_2019_Human,Non-small cell lung cancer,2 of 66,0.0062854557508785,0.0200257543690782,0,0,18.290441176470587,92.72370111910996,CDKN1A;CCND1
534,KEGG_2019_Human,Human immunodeficiency virus 1 infection,3 of 212,0.0064806969211088,0.0201785335952707,0,0,8.592866463679862,43.29882876331256,JUN;CDK1;FOS
535,KEGG_2019_Human,Renal cell carcinoma,2 of 69,0.0068512571060586,0.0208582716340007,0,0,17.46883230904302,87.0528360021458,JUN;CDKN1A
536,KEGG_2019_Human,Prolactin signaling pathway,2 of 70,0.0070448284785339,0.0209813369904162,0,0,17.21107266435986,85.28880762599312,CCND1;FOS
537,KEGG_2019_Human,B cell receptor signaling pathway,2 of 71,0.0072408702404945,0.0211063664456969,0,0,16.96078431372549,83.58298052804865,JUN;FOS
538,KEGG_2019_Human,Melanoma,2 of 72,0.0074393733819704,0.0212332115277072,0,0,16.71764705882353,81.93266424635078,CDKN1A;CCND1
539,KEGG_2019_Human,Human cytomegalovirus infection,3 of 225,0.0076312864486605,0.0213364539482956,0,0,8.084357084357084,39.41527361829134,CDKN1A;CCND1;ATF4
540,KEGG_2019_Human,Glioma,2 of 75,0.0080495613315453,0.0216233314200334,0,0,16.028203062046735,77.29020196043888,CDKN1A;CCND1
541,KEGG_2019_Human,Pancreatic cancer,2 of 75,0.0080495613315453,0.0216233314200334,0,0,16.028203062046735,77.29020196043888,CDKN1A;CCND1
542,KEGG_2019_Human,Chronic myeloid leukemia,2 of 76,0.0082578203549345,0.0217561805505007,0,0,15.81081081081081,75.83804984876704,CDKN1A;CCND1
543,KEGG_2019_Human,ErbB signaling pathway,2 of 85,0.0102398419737957,0.0260844791218726,0,0,14.090007087172218,64.55293197222584,JUN;CDKN1A
544,KEGG_2019_Human,Insulin secretion,2 of 86,0.0104718711803138,0.0260844791218726,0,0,13.92156862745098,63.46930219166045,CCK;ATF4
545,KEGG_2019_Human,Salmonella infection,2 of 86,0.0104718711803138,0.0260844791218726,0,0,13.92156862745098,63.46930219166045,JUN;FOS
546,KEGG_2019_Human,Rheumatoid arthritis,2 of 91,0.0116667789265867,0.0285419413025424,0,0,13.13615333773959,58.4691483430762,JUN;FOS
547,KEGG_2019_Human,Th1 and Th2 cell differentiation,2 of 92,0.0119126525829231,0.0286321649800082,0,0,12.98954248366013,57.5456762088212,JUN;FOS
548,KEGG_2019_Human,IL-17 signaling pathway,2 of 93,0.012160803631517,0.0287246568537557,0,0,12.846153846153848,56.6455947582395,JUN;FOS
549,KEGG_2019_Human,Choline metabolism in cancer,2 of 99,0.013697059712945,0.0318050369605673,0,0,12.047907822922983,51.69244112778035,JUN;FOS
550,KEGG_2019_Human,T cell receptor signaling pathway,2 of 101,0.0142269806187647,0.0324849390795129,0,0,11.803327391562686,50.19500798398928,JUN;FOS
551,KEGG_2019_Human,Longevity regulating pathway,2 of 102,0.0144952475181609,0.0325549001637385,0,0,11.684705882352942,49.472278664136425,SOD2;ATF4
552,KEGG_2019_Human,Chagas disease (American trypanosomiasis),2 of 103,0.014765707607644,0.0326274506814069,0,0,11.568433313919629,48.76612722849258,JUN;FOS
553,KEGG_2019_Human,Toll-like receptor signaling pathway,2 of 104,0.0150383525901269,0.0327024492832918,0,0,11.45444059976932,48.07602256434972,JUN;FOS
554,KEGG_2019_Human,Th17 cell differentiation,2 of 107,0.0158693141798747,0.0339702506662944,0,0,11.125490196078433,46.09699962057723,JUN;FOS
555,KEGG_2019_Human,Neurotrophin signaling pathway,2 of 119,0.0193846338288839,0.0408568436085708,0,0,9.978381096028157,39.34749669956984,JUN;ATF4
556,KEGG_2019_Human,Human papillomavirus infection,3 of 330,0.0212672909815595,0.0441457403708129,0,0,5.459271615234918,21.021389508453684,ITGB1;CDKN1A;CCND1
557,KEGG_2019_Human,Osteoclast differentiation,2 of 127,0.0218934386440505,0.044767180510969,0,0,9.336,35.67816157733114,JUN;FOS
558,KEGG_2019_Human,Dopaminergic synapse,2 of 131,0.0231958988654078,0.046732913890601,0,0,9.04468764249886,34.04221254646382,FOS;ATF4
628,Reactome_2022,Generic Transcription Pathway R-HSA-212436,13 of 1190,7.006918867080885e-08,1.5584579642765683e-05,0,0,9.021868420080528,148.6242996610414,JUN;BTG2;CDKN1A;ARID3A;FOS;YBX1;SMAD7;CCND1;CDK1;MNAT1;RNF111;CDK5R1;EZH2
629,Reactome_2022,Gene Expression (Transcription) R-HSA-74160,14 of 1449,8.58654525772214e-08,1.5584579642765683e-05,0,0,8.216851441241685,133.69215212960455,JUN;BTG2;CDKN1A;ARID3A;FOS;YBX1;SMAD7;MTA1;CCND1;CDK1;MNAT1;RNF111;CDK5R1;EZH2
630,Reactome_2022,Transcriptional Regulation By TP53 R-HSA-3700989,8 of 354,1.7477993347281432e-07,1.983561145976628e-05,0,0,16.199834847233692,252.06518873976825,JUN;BTG2;CDKN1A;CDK1;ARID3A;FOS;MNAT1;CDK5R1
631,Reactome_2022,RNA Polymerase II Transcription R-HSA-73857,13 of 1312,2.1857423096161186e-07,1.983561145976628e-05,0,0,8.121464671821133,124.55192043279516,JUN;BTG2;CDKN1A;ARID3A;FOS;YBX1;SMAD7;CCND1;CDK1;MNAT1;RNF111;CDK5R1;EZH2
632,Reactome_2022,Formation Of Incision Complex In GG-NER R-HSA-5696395,4 of 42,9.421993008949018e-07,6.840366924496987e-05,0,0,65.54605263157895,909.4546928504016,SUMO2;XPC;MNAT1;RNF111
633,Reactome_2022,Nucleotide Excision Repair R-HSA-5696398,5 of 108,1.3799069774350415e-06,8.348437213482002e-05,0,0,31.10084559974945,419.65908807282494,SUMO2;XPC;MNAT1;RNF111;HMGN1
634,Reactome_2022,TP53 Regulates Transcription Of Cell Cycle Genes R-HSA-6791312,4 of 49,1.7676200942917235e-06,9.166372774684225e-05,0,0,55.33055555555556,732.9017053236411,BTG2;CDKN1A;CDK1;ARID3A
635,Reactome_2022,Regulation Of PTEN Gene Transcription R-HSA-8943724,4 of 61,4.287354855514025e-06,0.0001945387265689489,0,0,43.655701754385966,539.5775149211091,EGR1;JUN;MTA1;EZH2
636,Reactome_2022,Mitotic G1 Phase And G1/S Transition R-HSA-453279,5 of 147,6.285614784075377e-06,0.00025285736369221414,0,0,22.514766015447524,269.6649115310272,TOP2A;CDKN1A;CCND1;CDK1;MNAT1
637,Reactome_2022,Deregulated CDK5 Triggers Neurodegenerative Pathways In Alzheimers Disease Models R-HSA-8862803,3 of 21,6.965767594826836e-06,0.00025285736369221414,0,0,100.73737373737374,1196.206221408139,APP;JUN;CDK5R1
638,Reactome_2022,Diseases Of Programmed Cell Death R-HSA-9645723,4 of 71,7.881090984098276e-06,0.00026007600247524314,0,0,37.12126865671642,436.2136692618441,APP;JUN;CDK5R1;EZH2
639,Reactome_2022,Signal Transduction R-HSA-162582,15 of 2465,9.633381814327756e-06,0.00029140979988341456,0,0,5.106122448979592,58.97712469322755,ITGB1;EGR1;APP;JUN;CDKN1A;FOS;YBX1;SMAD7;MTA1;CCND1;STMN1;CDK1;RNF111;CDK5R1;EZH2
640,Reactome_2022,Defective Intrinsic Pathway For Apoptosis R-HSA-9734009,3 of 24,1.0561305190162971e-05,0.0002949041372330122,0,0,86.33333333333333,989.234415216844,APP;JUN;CDK5R1
641,Reactome_2022,Global Genome Nucleotide Excision Repair (GG-NER) R-HSA-5696399,4 of 82,1.3988659786163267e-05,0.000362705964455519,0,0,31.868589743589745,356.20362722766305,SUMO2;XPC;MNAT1;RNF111
642,Reactome_2022,Signaling By TGF-beta Receptor Complex R-HSA-170834,4 of 91,2.1130827669003523e-05,0.0005113660295898852,0,0,28.558908045977013,307.43029237938373,ITGB1;YBX1;RNF111;SMAD7
643,Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,8 of 702,2.801154933610431e-05,0.0006355120255628665,0,0,7.9333058871963775,83.16400196031876,ITGB1;EGR1;APP;JUN;CDKN1A;CCND1;FOS;SMAD7
644,Reactome_2022,SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796,3 of 36,3.67082721973702e-05,0.0007838295769203166,0,0,54.90633608815427,560.7314200415044,YBX1;RNF111;SMAD7
645,Reactome_2022,Interleukin-4 And Interleukin-13 Signaling R-HSA-6785807,4 of 107,3.997457696812567e-05,0.0008061539688572011,0,0,24.103155339805824,244.09908681755397,ITGB1;CDKN1A;CCND1;FOS
646,Reactome_2022,NGF-stimulated Transcription R-HSA-9031628,3 of 39,4.681167930207018e-05,0.000894349451929025,0,0,50.323232323232325,501.6913165785911,EGR1;FOS;CDK5R1
647,Reactome_2022,Signaling By TGFB Family Members R-HSA-9006936,4 of 119,6.057300576276312e-05,0.0010994000545941,0,0,21.575,209.52909068321375,ITGB1;YBX1;RNF111;SMAD7
648,Reactome_2022,Cyclin D Associated Events In G1 R-HSA-69231,3 of 47,8.223927228069132e-05,0.0013680768337957,0,0,41.15702479338843,387.1179377935321,CDKN1A;CCND1;MNAT1
649,Reactome_2022,G1/S Transition R-HSA-69206,4 of 129,8.291374750277433e-05,0.0013680768337957,0,0,19.839,186.44116228617156,CDKN1A;CCND1;CDK1;MNAT1
650,Reactome_2022,Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793,3 of 51,0.00010509960440120591,0.0016216975368818,0,0,37.71969696969697,345.53513316386227,YBX1;RNF111;SMAD7
651,Reactome_2022,PTEN Regulation R-HSA-6807070,4 of 139,0.0001107268477732558,0.0016216975368818,0,0,18.360185185185184,167.2327226344515,EGR1;JUN;MTA1;EZH2
652,Reactome_2022,PIP3 Activates AKT Signaling R-HSA-1257604,5 of 268,0.00011168715818745293,0.0016216975368818,0,0,12.082055685023915,109.94439695259656,EGR1;JUN;CDKN1A;MTA1;EZH2
653,Reactome_2022,Activation Of AP-1 Family Of Transcription Factors R-HSA-450341,2 of 10,0.00014047193487328206,0.0019216154875364,0,0,146.73529411764707,1301.6158433360367,JUN;FOS
654,Reactome_2022,Signaling By Interleukins R-HSA-449147,6 of 453,0.00014293007758535653,0.0019216154875364,0,0,8.732438478747204,77.30963151324484,ITGB1;APP;JUN;CDKN1A;CCND1;FOS
655,Reactome_2022,Nuclear Events (Kinase And Transcription Factor Activation) R-HSA-198725,3 of 61,0.00017940461925568406,0.0023258527424933,0,0,31.20062695924765,269.1324541087196,EGR1;FOS;CDK5R1
656,Reactome_2022,TP53 Regulates Transcription Of DNA Repair Genes R-HSA-6796648,3 of 62,0.0001882942147487652,0.0023569241363379,0,0,30.67026194144838,263.07432044187647,JUN;FOS;MNAT1
657,Reactome_2022,Glutathione Synthesis And Recycling R-HSA-174403,2 of 12,0.0002055597839412204,0.0024218348566625,0,0,117.37647058823528,996.4996667678744,GCLC;CHAC1
658,Reactome_2022,Intracellular Signaling By Second Messengers R-HSA-9006925,5 of 306,0.00020730687947149849,0.0024218348566625,0,0,10.536384096024006,89.36234351686781,EGR1;JUN;CDKN1A;MTA1;EZH2
659,Reactome_2022,Cellular Senescence R-HSA-2559583,4 of 165,0.00021413889147348883,0.0024218348566625,0,0,15.375,129.90161806633006,JUN;CDKN1A;FOS;EZH2
