,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1265,KEGG_2019_Human,Ubiquitin mediated proteolysis,17 of 137,0.0018887110966005,0.0372705656395846,0,0,2.3842983243566724,14.953986819369984,UBE2F;UBE3C;FBXW8;SMURF2;FBXW7;FBXW11;SIAH1;UBE4B;HERC4;HERC3;UBE2Q2;CDC27;UBR5;UBA3;TRIP12;UBE2M;BIRC3
1266,KEGG_2019_Human,Measles,17 of 138,0.0020433889858102,0.0378026962374894,0,0,2.3644672611540574,14.643489972082984,STAT5B;GSK3B;CDKN1B;DDX58;STAT1;STAT2;MX1;STAT3;TNFAIP3;NFKB1;NFKBIA;CCND2;AKT2;IL1B;IKBKE;MYD88;IRF9
1267,KEGG_2019_Human,Chemokine signaling pathway,21 of 190,0.0025691023890779,0.0447326063039454,0,0,2.093395170318247,12.485424766026632,STAT5B;GSK3B;CCL13;STAT1;STAT2;STAT3;CXCL1;ARRB2;GNG12;NFKB1;ADCY6;CXCL16;GNAI2;NFKBIA;CDC42;CXCL10;AKT2;CCL5;GNB1;CCL4;CCL18
1268,KEGG_2019_Human,Maturity onset diabetes of the young,6 of 26,0.0027954374519243,0.0459694158760886,0,0,5.0264,29.55405920167616,NEUROD1;SLC2A2;HNF1B;NKX6-1;MAFA;GCK
1547,Reactome_2022,Vesicle-mediated Transport R-HSA-5653656,67 of 637,7.057898427717546e-07,0.000931642592458716,0,0,2.021555533570769,28.633208097228326,ARF3;SPARC;HIP1;GDI1;ARRB2;RABGEF1;AP1G1;PPP6R1;AKT2;KIF5B;AP1S2;KIF1A;SNAP29;SH3GL1;YWHAH;TPD52;EXOC8;COG3;ANK2;HBA1;PRKAB1;RNASE1;DYNLL2;YWHAZ;COPZ1;RAB33B;GJD2;RAB36;COL4A1;CHMP4C;TBC1D24;PLIN3;TBC1D25;SEC22C;RAB7A;RAB1A;GOSR2;RHOBTB3;COPS7A;GNS;GABARAP;GGA1;BLOC1S6;HSPH1;KIF3B;MYO6;TBC1D13;REPS2;APOE;RAB6A;LDLR;SEC31A;TBC1D16;SORT1;SEC16A;M6PR;HIP1R;RAB27A;ARPC5;IGF2R;COL1A1;MYO1E;COL3A1;SEC23IP;COL1A2;HYOU1;SEC24C
1548,Reactome_2022,Diseases Of Signal Transduction By Growth Factor Receptors And Second Messengers R-HSA-5663202,48 of 424,3.722371280158114e-06,0.0016853404113826,0,0,2.1798785878469973,27.250988449551087,GSK3B;CEBPB;HDAC2;CDKN1B;HIP1;CTBP2;MAML1;PDGFA;PEBP1;ARRB2;PSEN1;PPP1CB;SPRED2;BAG4;RNF213;DUSP10;ZMYM2;PPP2R1B;AKT2;KIF5B;FGFR1OP2;CNTRL;LMNA;MYO18A;PSMF1;SEC31A;JAG2;STAT5B;SMAD4;CSNK1A1;STAT1;FBXW7;STAT3;RHOG;FLT3LG;ADAM10;FRS2;PPP2R5D;RNASE1;ETV6;NCOR2;FKBP1A;CDK8;CNKSR1;NR4A1;NCOR1;AGGF1;SQSTM1
1549,Reactome_2022,Transcriptional Regulation Of White Adipocyte Differentiation R-HSA-381340,17 of 84,3.830319116778746e-06,0.0016853404113826,0,0,4.282456657466706,53.41320804800347,CEBPB;CEBPD;LPL;KLF4;MED15;SREBF2;NFKB1;MED28;MED23;NCOR2;HELZ2;MED22;CDK8;MED14;NCOR1;MED31;PPARGC1A
1550,Reactome_2022,Metabolism Of Lipids R-HSA-556833,69 of 732,2.1254884548511254e-05,0.0056440620509401,0,0,1.78412625371748,19.19527846310555,ARF3;SLC27A1;MSMO1;MED15;PPP1CB;MED14;SIN3A;HADH;ABCD1;ARSA;STARD4;GPX1;PCYT1A;GPX4;HMGCS1;MIGA1;ELOVL6;ACSL4;SREBF2;MED28;SUMF1;PISD;MED23;NCOR2;INPP4A;MED22;ACLY;NCOR1;BDH1;PRKD3;PITPNM3;GPD2;ACOT1;PLIN3;PRKD1;ACOT4;PI4K2A;MTMR1;SAMD8;PPM1L;INSIG1;NRF1;HMGCR;MTMR4;MTMR6;HELZ2;MED31;SC5D;SCAP;KDSR;DECR2;PPARGC1A;PLA2G2F;MBTPS1;OSBPL6;CHKA;MBOAT7;TXNRD1;PTGES3;STARD10;CYP51A1;DDHD2;SGPP2;CDK8;SCD;ESYT1;GPD1L;OSBPL1A;SEC24C
1551,Reactome_2022,Signaling By Cytosolic FGFR1 Fusion Mutants R-HSA-1839117,7 of 17,2.137902292022797e-05,0.0056440620509401,0,0,11.744928825622775,126.29439831316483,STAT5B;ZMYM2;STAT1;STAT3;CNTRL;FGFR1OP2;MYO18A
1552,Reactome_2022,Membrane Trafficking R-HSA-199991,58 of 599,4.541339130382024e-05,0.0086818893226736,0,0,1.831243443073388,18.311891528895355,ARF3;HIP1;GDI1;ARRB2;RABGEF1;AP1G1;PPP6R1;AKT2;KIF5B;AP1S2;KIF1A;SNAP29;SH3GL1;YWHAH;TPD52;EXOC8;COG3;ANK2;PRKAB1;RNASE1;DYNLL2;YWHAZ;COPZ1;RAB33B;GJD2;RAB36;CHMP4C;TBC1D24;PLIN3;TBC1D25;SEC22C;RAB7A;RAB1A;GOSR2;RHOBTB3;COPS7A;GNS;GABARAP;GGA1;BLOC1S6;KIF3B;MYO6;TBC1D13;REPS2;RAB6A;LDLR;SEC31A;TBC1D16;SORT1;SEC16A;M6PR;HIP1R;RAB27A;ARPC5;IGF2R;MYO1E;SEC23IP;SEC24C
1553,Reactome_2022,Regulation Of Cholesterol Biosynthesis By SREBP (SREBF) R-HSA-1655829,12 of 55,4.604032216569363e-05,0.0086818893226736,0,0,4.695055801483883,46.88479425844688,HELZ2;MBTPS1;HMGCS1;SCD;INSIG1;CYP51A1;SC5D;SCAP;ELOVL6;HMGCR;SEC24C;SREBF2
1554,Reactome_2022,Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206,18 of 118,0.0001108184054200906,0.0178161153695545,0,0,3.0354177897574126,27.64542473894698,SLC27A1;HMGCS1;TXNRD1;NRF1;HMGCR;MED15;SREBF2;MED28;HELZ2;MED23;NCOR2;CDK8;MED22;MED14;NCOR1;SIN3A;MED31;PPARGC1A
1555,Reactome_2022,Signaling By FGFR1 In Disease R-HSA-5655302,9 of 36,0.00013461544432819984,0.0178161153695545,0,0,5.597742127153892,49.8931704473092,STAT5B;BAG4;ZMYM2;STAT1;CNTRL;FGFR1OP2;STAT3;MYO18A;FRS2
1556,Reactome_2022,Immune System R-HSA-168256,147 of 1943,0.00013497057098147414,0.0178161153695545,0,0,1.4201222907273616,12.653934056223576,EIF4A2;NCKAP1;AHCYL1;IFITM2;UBE3C;CSF1;ATP8A1;IFIT1;IFIT3;ICAM1;HERC4;NPEPPS;HERC3;PPP2R1B;AKT2;KIF5B;CDC27;AP1S2;KPNA4;FBXO7;TRIM21;B2M;FBXW4;MAP2K3;ARSA;IL15RA;ATP6V1G1;FBXW8;RSAD2;FBXW7;FBXW11;IL1R1;ADAM10;FLT3LG;HLA-A;SCAMP1;RNASE1;PRLR;ACLY;SQSTM1;PPIA;ARL8A;ATP6V1A;CD274;PSEN1;FBXO44;GNS;RAP1GAP;SOCS2;CYB5R3;RNF213;KIF3B;PSMF1;RAB6A;ATP6V1D;HLA-DQA1;SEC31A;UBE2F;VASP;RAP1GAP2;HSPA9;STAT5B;SMURF2;XRCC5;TNFRSF9;SIAH1;RAB27A;ISG15;ARPC5;NFKB1;FBXO30;IGF2R;NFKBIA;CXCL10;SEPSECS;COL1A2;UBA3;OSBPL1A;HLA-DRB1;MYD88;UBE2M;DDX3X;CDKN1B;B4GALT1;RNF14;TNFAIP3;CXCL1;IL18BP;OASL;PANX1;SEC61A1;CTSO;UBE2Q2;AP1G1;CASP2;IKBKE;CEP290;SNAP29;DUSP3;FCER1G;DTX3L;GAA;RHOG;PPP2R5D;DYNLL2;YWHAZ;LRRC41;TOX4;PKM;NPC2;IL1B;CANX;RAPGEF1;TAX1BP1;DOCK1;IRF9;RAPGEF4;BIRC3;TRIM56;RAB7A;CD63;CEBPD;CDC42;HECTD3;CCL5;CCL4;TIFA;FLNB;SH2B3;WASF2;CD74;GSN;STAT1;STAT2;STAT3;MX1;FBXL16;SVIP;FKBP1A;MYO1E;GNPDA1;PTPN9;ASB7;POLR3H;TRIP12;VIM;SEC24C
1557,Reactome_2022,TBC/RABGAPs R-HSA-8854214,10 of 45,0.0001669366677483452,0.0196782049810786,0,0,4.8003058493691855,41.75256129809368,GGA1;RABGEF1;TBC1D13;TBC1D24;TBC1D25;RAB6A;GABARAP;TBC1D16;RAB33B;RAB7A
1558,Reactome_2022,Cytokine Signaling In Immune System R-HSA-1280215,63 of 702,0.00019510374613095115,0.0196782049810786,0,0,1.6828875876984757,14.375190617653397,EIF4A2;CDKN1B;IFITM2;CSF1;CXCL1;IFIT1;IFIT3;IL18BP;ICAM1;OASL;PPP2R1B;AKT2;KPNA4;B2M;TRIM21;MAP2K3;IL15RA;DUSP3;RSAD2;IL1R1;FBXW11;FLT3LG;PPP2R5D;HLA-A;PRLR;YWHAZ;TOX4;IL1B;CANX;RAPGEF1;SQSTM1;PPIA;IRF9;BIRC3;CEBPD;SOCS2;CDC42;CCL5;CCL4;TIFA;FLNB;PSMF1;SH2B3;HLA-DQA1;HSPA9;STAT5B;STAT1;STAT2;TNFRSF9;STAT3;MX1;ISG15;NFKB1;NFKBIA;CXCL10;SEPSECS;COL1A2;UBA3;PTPN9;VIM;HLA-DRB1;MYD88;UBE2M
1559,Reactome_2022,FGFR1 Mutant Receptor Activation R-HSA-1839124,8 of 30,0.000195296725653326,0.0196782049810786,0,0,6.102809034242694,52.12403389903756,STAT5B;BAG4;ZMYM2;STAT1;CNTRL;FGFR1OP2;STAT3;MYO18A
1560,Reactome_2022,Signal Transduction R-HSA-162582,179 of 2465,0.00020870823464780384,0.0196782049810786,0,0,1.363964155215892,11.559014195301309,NCKAP1;VIPR1;AHCYL1;SPARC;MAML1;PEBP1;ZDHHC7;ARHGAP35;CXCL16;RGS4;PPP1CB;PPP2R1B;AKT2;KIF5B;ARHGDIA;ADORA1;ANKFY1;SH3GL1;IER3;TLE3;ATP6V1G1;FBXW7;ACTN2;SWAP70;CTNNBIP1;ADAM10;FLT3LG;FRS2;KCTD3;LEMD3;PRKAB1;RNASE1;UHMK1;NISCH;DISP2;PYGO2;MYL6;COL4A1;SQSTM1;ABCG1;ATP6V1A;MTMR1;CD274;KHDRBS1;GNAZ;DDX5;CTBP2;INTU;RHOBTB3;PDGFA;ARL2;DTX2;PSEN1;MTMR4;STIP1;BAG4;RDH11;PRKAR2A;MYO6;STK38;FLRT1;PLXNA1;PSMF1;APOE;RAB6A;ATP6V1D;JAG2;STAT5B;SMAD4;JUND;OPN3;SMURF2;ARPC5;GNG12;NFKB1;NFKBIA;CXCL10;CDK8;NR4A1;FER;COL1A2;FAM135A;AGO1;ID2;GNB1;SNAI2;RGL2;MYD88;UBE2M;PTPRU;GSK3B;CDKN1B;B4GALT1;ABCD3;SOWAHC;RASGRF1;PDE3B;ATP2A3;TNFAIP3;ATP2A2;ECE1;CXCL1;ARRB2;RPTOR;SPRED2;DUSP10;UCN3;SH3PXD2A;SIN3A;CASP2;NELFB;GIT1;NDEL1;YWHAH;LYPLA1;DUSP3;DST;ITGA2;ARHGEF16;RHOG;PPP2R5D;DYNLL2;SSTR3;YWHAZ;LRRC41;NCOR2;CNKSR1;NCOR1;ELF3;RAPGEF1;TAX1BP1;RAPGEF2;PLIN3;PDE5A;SGK1;DOCK1;RAPGEF4;BIRC3;RAB7A;CCL13;GTF2A1;HDAC2;RALB;GPR45;ZDHHC21;RFNG;ADCY6;GNAI2;CDC42;FGD4;DNAJB1;CCL5;NPY;CCL4;CTNNA1;SH2B3;WASF2;CLASP2;LINGO1;KDM4B;USP9X;STAT1;CSNK1A1;KIDINS220;PTGES3;LIMK2;STAT3;CFLAR;ACVR2A;MPP7;BUB1B-PAK6;FKBP1A;SLC4A7;SCD;FOSB;ESYT1;VIM;TRIM33;SPC25
1561,Reactome_2022,Disease R-HSA-1643685,132 of 1736,0.00024716036141252703,0.0217501118043023,0,0,1.4222327065219833,11.812315621797634,NCKAP1;VIPR1;AHCYL1;MAML1;PEBP1;ZDHHC2;PPP1CB;CCND2;PPP2R1B;AKT2;KIF5B;FGFR1OP2;CDC27;AP1S2;KPNA4;BANF1;B2M;VPS39;SH3GL1;MAP2K3;SUPT16H;FBXW7;IL1R1;SLC11A2;ADAM10;FLT3LG;LIG4;FRS2;MAT1A;HLA-A;RNASE1;CHMP4C;SQSTM1;PPIA;GNAZ;DDX5;CTBP2;PDGFA;PSEN1;GNS;BLOC1S6;BAG4;RNF213;PRKAR2A;PSMF1;SMN1;SEC31A;JAG2;STAT5B;SMAD4;XRCC5;CBX1;B3GALT6;ISG15;ARPC5;PARP14;GNG12;NFKB1;NFKBIA;CDK8;NR4A1;GNB1;NMT2;ATM;MYD88;GSK3B;CDKN1B;HIP1;B4GALT1;SLC2A2;ARRB2;SGSH;SPRED2;DUSP10;ZMYM2;UCN3;AP1G1;SIN3A;CNTRL;MYO18A;IDS;NELFB;IKBKE;ABCD1;YWHAH;PDCD6IP;GAA;BGN;RHOG;PPP2R5D;DYNLL2;YWHAZ;DCN;ETV6;NCOR2;CNKSR1;NCOR1;RAD51C;IL1B;CANX;MAN1B1;ST6GALNAC4;DOCK1;RAB7A;GTF2A1;CEBPB;HDAC2;GPR45;CEBPD;IDUA;ADCY6;PAPSS2;GNAI2;CDC42;LMNA;RBBP8;WASF2;BRD4;STAT1;CSNK1A1;STAT2;TXNRD1;PTGES3;STAT3;TARBP1;FKBP1A;MYO1E;ERCC2;AGGF1;SEC24C;TAF3;TAF1
1562,Reactome_2022,PPARA Activates Gene Expression R-HSA-1989781,17 of 116,0.00027844455392680235,0.0229716756989611,0,0,2.8932956132238,23.68536159409627,SLC27A1;HMGCS1;TXNRD1;NRF1;HMGCR;MED15;SREBF2;MED28;HELZ2;MED23;NCOR2;CDK8;MED22;MED14;NCOR1;MED31;PPARGC1A
1563,Reactome_2022,Binding And Uptake Of Ligands By Scavenger Receptors R-HSA-2173782,9 of 41,0.0003882567717376385,0.030146996393746,0,0,4.721841577540107,37.08460551081584,COL1A1;COL3A1;SPARC;HSPH1;COL1A2;COL4A1;HYOU1;APOE;HBA1
1564,Reactome_2022,Adaptive Immune System R-HSA-1280218,63 of 733,0.0006144116781092487,0.0450568563946782,0,0,1.6022933087372129,11.848711253850484,AHCYL1;UBE3C;RNF14;ICAM1;NPEPPS;HERC4;SEC61A1;HERC3;CTSO;PPP2R1B;AP1G1;UBE2Q2;AKT2;KIF5B;CDC27;AP1S2;B2M;FBXO7;TRIM21;FBXW4;FBXW8;DTX3L;FBXW7;FBXW11;PPP2R5D;HLA-A;RNASE1;DYNLL2;YWHAZ;LRRC41;CANX;PPIA;RAPGEF4;RAB7A;CD274;FBXO44;RAP1GAP;CDC42;RNF213;KIF3B;HECTD3;PSMF1;HLA-DQA1;SEC31A;VASP;RAP1GAP2;UBE2F;CD74;SMURF2;SIAH1;FBXL16;FBXO30;NFKB1;FKBP1A;NFKBIA;UBA3;ASB7;TRIP12;OSBPL1A;SEC24C;HLA-DRB1;MYD88;UBE2M
2867,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription (GO:0045893),108 of 1243,4.6556421725516175e-06,0.0094328163636904,0,0,1.6495252367356958,20.25193178763556,ATF2;MAML1;PARK7;ETS2;KAT7;JUNB;DDX17;MAP2K3;SUPT16H;FBXW11;THOC1;HNF1B;SUPT7L;KAT6A;DDIT3;RFX5;PRKD1;ATF5;SQSTM1;ATF3;INO80D;CTBP2;MAZ;PSEN1;SLC9A1;HELZ2;NEUROD1;DHX33;ATXN7;ZKSCAN3;HIVEP1;CAMTA2;APOE;NKX6-1;PPARGC1A;ZNF300;BPTF;ZBTB17;STAT5B;XBP1;SMAD4;JUND;FZD5;CHCHD10;NR1D2;NFKB1;COL1A1;NFKBIA;CXCL10;NR4A1;AGO1;ID2;MAFF;BCL3;MMS19;ATM;TCF3;HLA-DRB1;NFE2L1;RNF187;DDX3X;RNF14;PKD2;WDR43;RPTOR;MED14;DBP;SIN3A;SPIN1;WDR5;CEP290;TEAD1;YWHAH;SS18;DTX3L;ACTR5;TFEB;RHOG;VEZF1;BAZ1B;RGMB;ZFX;SREBF2;DCN;MED22;ELF2;ELF3;IL1B;NCOA7;IRF9;GTF2A1;CEBPB;HDAC2;SF3B3;NFIX;FOXK2;TP53INP2;BRD4;CD74;STAT1;STAT2;ATAD2;STAT3;FOXJ2;KLF4;ACVR2A;NFIA;TAF3
2868,GO_Biological_Process_2023,Cholesterol Biosynthetic Process (GO:0006695),9 of 25,5.1321090118011154e-06,0.0094328163636904,0,0,9.451704545454543,115.12170342330788,ACLY;HMGCS1;INSIG1;CYP51A1;SC5D;MSMO1;HMGCR;HSD17B7;LSS
2869,GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),46 of 411,7.972768777762925e-06,0.0097692993423521,0,0,2.14931885613282,25.231882985933,ARF3;PLEKHF2;RAB1A;PXK;HIP1;GDI1;GOSR2;CLEC16A;STX11;CORO1C;AP3M2;CDC42;SNX27;AP1G1;CCL5;MYO6;KIF13A;AP1S2;REPS2;ANKFY1;AP3S2;KIF1A;LDLR;SNAP29;VPS39;TRIM23;RUBCN;RPH3AL;EXOC8;DTX3L;SORT1;CACFD1;M6PR;HIP1R;RAB27A;MYO1E;RAB36;CHMP4C;CEP83;PLIN3;SPIRE1;PRKD1;OSBPL1A;SQSTM1;CDK16;RAB7A
2870,GO_Biological_Process_2023,Secondary Alcohol Biosynthetic Process (GO:1902653),8 of 24,3.3240484248535775e-05,0.0246835742494011,0,0,8.394033837934105,86.55711144255017,ACLY;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;HSD17B7;LSS
2871,GO_Biological_Process_2023,Positive Regulation Of Translation (GO:0045727),18 of 108,3.3573958445866576e-05,0.0246835742494011,0,0,3.374483378256963,34.76311733929168,KHDRBS1;TRUB2;DDX3X;MRPS27;YTHDF2;YTHDF3;UQCC2;UHMK1;FXR2;PKM;CSDE1;CCL5;BCL3;PLXNB2;METTL5;PABPC1;VIM;METTL8
2872,GO_Biological_Process_2023,Negative Regulation Of Receptor Binding (GO:1900121),5 of 9,5.964358238383536e-05,0.0313214012632826,0,0,20.942495559502664,203.71025124110128,ATP2A3;ATP2A2;PCSK9;B2M;PTPRF
2873,GO_Biological_Process_2023,Response To Type I Interferon (GO:0034340),5 of 9,5.964358238383536e-05,0.0313214012632826,0,0,20.942495559502664,203.71025124110128,SETD2;MX1;ISG15;IFIT1;TRIM56
2874,GO_Biological_Process_2023,Regulation Of Viral Genome Replication (GO:0045069),13 of 67,8.23922545961095e-05,0.0350875958753853,0,0,4.051464254952627,38.10004733007765,DDX3X;IFITM2;RSAD2;MX1;ISG15;IFIT1;TARBP2;OASL;ZNFX1;CCL5;BANF1;PABPC1;PPIA
2875,GO_Biological_Process_2023,Positive Regulation Of Protein Binding (GO:0032092),12 of 59,9.532143705479535e-05,0.0350875958753853,0,0,4.294563915349952,39.7601714054689,FKBP1A;GSK3B;RALB;DTX3L;USP9X;HIP1R;RAPGEF2;PSEN1;APOE;B2M;TRIM21;TAF1
2876,GO_Biological_Process_2023,Regulation Of Insulin Secretion (GO:0050796),15 of 87,9.993133246390668e-05,0.0350875958753853,0,0,3.5089979091995223,32.32147547835181,CELA2A;SLC30A8;NLGN2;UQCC2;ACSL4;EFNA5;GCK;NEUROD1;G6PC2;IL1B;CCL5;NNAT;LRRC8A;SLC25A22;CDK16
2877,GO_Biological_Process_2023,Sterol Biosynthetic Process (GO:0016126),8 of 28,0.0001147304243492223,0.0350875958753853,0,0,6.713802315227071,60.9138270023995,ACLY;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;HSD17B7;LSS
2878,GO_Biological_Process_2023,Ubiquitin-Dependent Protein Catabolic Process (GO:0006511),39 of 367,0.00011772689626429386,0.0350875958753853,0,0,2.0188371080139373,18.264708119711376,GSK3B;UBE3C;RNF14;RHOBTB3;UBR3;TNFAIP3;AGAP3;ARRB2;PCNP;BAG6;HERC4;HERC3;RNF213;HECTD3;PSMF1;DCAF11;FBXO7;FBXW4;XBP1;SMURF2;DTX3L;CSNK1A1;USP9X;FBXW11;FBXW7;SIAH1;UBE4B;PEX12;KCTD5;RAD23B;RC3H2;RNF168;APPBP2;DDIT3;CHMP4C;TRIP12;SQSTM1;RNF187;TAF1
2879,GO_Biological_Process_2023,Positive Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060261),11 of 52,0.00012767392843771242,0.0350875958753853,0,0,4.510191637630662,40.43851794131974,MED23;MED22;GTF2A1;MED14;MED31;TAF4B;HNF1B;MED15;TAF3;MED28;TAF1
2880,GO_Biological_Process_2023,Negative Regulation Of Viral Process (GO:0048525),12 of 61,0.00013363066981920423,0.0350875958753853,0,0,4.118837883678941,36.74180814763808,IFITM2;ZNFX1;RSAD2;STAT1;CCL5;MX1;BANF1;ISG15;IFIT1;TRIM21;PPIA;OASL
2881,GO_Biological_Process_2023,Vesicle Transport Along Microtubule (GO:0047496),7 of 22,0.00014605807768346712,0.0357939662376283,0,0,7.827876631079478,69.13194118026898,RAB1A;KIF3B;FBXW11;KIF5B;KIF13A;KIF1A;NDEL1
2882,GO_Biological_Process_2023,Protein Polyubiquitination (GO:0000209),27 of 226,0.00019867545143365347,0.0405821346104925,0,0,2.294488748088268,19.55785029415049,TRAF3IP2;UBE3C;RNF14;TNFAIP3;DCAF15;NPEPPS;RNF213;UBE2Q2;CDC27;UBR5;FBXO7;TRIM21;SASH1;SHPRH;WSB2;DTX3L;FBXW11;IRF2BP1;UBE4B;PEX12;RC3H2;RNF168;TRAF4;TRIP12;RNF187;TRIM56;TAF1
2883,GO_Biological_Process_2023,Negative Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902042),7 of 23,0.0001997594309661485,0.0405821346104925,0,0,7.338245106761565,62.51008334581187,GSK3B;DDX3X;GPX1;TNFAIP3;CFLAR;PARK7;ICAM1
2884,GO_Biological_Process_2023,Protein Dephosphorylation (GO:0006470),18 of 124,0.00021069137193009864,0.0405821346104925,0,0,2.86268626354066,24.23297182934999,PTPRT;PTPRU;DUSP3;PPM1L;FBXW11;PPP2R5D;PPP2R3B;MTMR4;MTMR6;PTPRF;CDC14B;PPP1CB;DUSP10;PPP2R1B;CTDSP1;CTDSP2;PTPN9;TNS2
2885,GO_Biological_Process_2023,Positive Regulation Of Cellular Catabolic Process (GO:0031331),20 of 146,0.00021474443867617853,0.0405821346104925,0,0,2.6778392124926778,22.61719573134899,RBM27;GSK3B;SETD2;DTX3L;TFEB;ZBTB20;PSEN1;IRGM;SVIP;DCN;RPTOR;AKT2;IL1B;PRKD1;APOE;TRIM21;SQSTM1;ABCD1;TRIM23;CDK16
2886,GO_Biological_Process_2023,Regulation Of Autophagy (GO:0010506),28 of 241,0.0002444294458486339,0.0405821346104925,0,0,2.2234196961764545,18.49125634972989,ATP6V1A;GSK3B;SETD2;FOXK2;MTMR4;RPTOR;PSAP;ZKSCAN3;TRIM21;ATP6V1D;TRIM23;RUBCN;ATP6V1G1;FZD5;EXOC8;FBXW7;STAT3;TFEB;SVIP;IRGM;SREBF2;DCN;DDIT3;ATM;PRKD1;NUPR1;SQSTM1;CDK16
2887,GO_Biological_Process_2023,Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944),79 of 938,0.00024759255825646887,0.0405821346104925,0,0,1.574460974605718,13.07389264593162,ATF2;DDX3X;MAML1;ZMYND8;PARK7;PKD2;MED15;ETS2;MED14;DBP;SIN3A;JUNB;TEAD1;DDX17;SS18;TFEB;VEZF1;HNF1B;BAZ1B;ZFX;SREBF2;DCN;MED28;MED23;MED22;ELF3;DDIT3;RFX5;NCOA7;PRKD1;ATF5;SQSTM1;ATF3;IRF9;GTF2A1;CEBPB;HDAC2;NFIX;CTBP2;FOXK2;SLC9A1;NEUROD1;HELZ2;MED31;HIVEP1;CAMTA2;NKX6-1;PPARGC1A;ZNF300;BRD4;BPTF;ZBTB17;STAT5B;XBP1;SMAD4;JUND;FZD5;STAT1;STAT2;ATAD2;STAT3;FOXJ2;NR1D2;KLF4;NFKB1;ACVR2A;NFKBIA;CXCL10;NR4A1;NFIA;AGO1;BCL3;MAFF;TAF4B;ATM;TCF3;TAF3;NFE2L1;TAF1
2888,GO_Biological_Process_2023,Positive Regulation Of DNA-templated Transcription Initiation (GO:2000144),11 of 56,0.0002558179048957147,0.0405821346104925,0,0,4.108412698412699,33.98086497431668,MED23;MED22;GTF2A1;MED14;MED31;TAF4B;HNF1B;MED15;TAF3;MED28;TAF1
2889,GO_Biological_Process_2023,"Positive Regulation Of DNA-templated Transcription, Elongation (GO:0032786)",11 of 56,0.0002558179048957147,0.0405821346104925,0,0,4.108412698412699,33.98086497431668,MED23;MED22;MED14;SUPT16H;ZMYND8;MED31;THOC1;KAT7;MED15;MED28;BRD4
2890,GO_Biological_Process_2023,Lysosomal Transport (GO:0007041),16 of 105,0.0002649540888606698,0.0405821346104925,0,0,3.0279639240187435,24.938171581491563,PLEKHF2;PXK;DTX3L;SORT1;CLEC16A;M6PR;PCSK9;NAGPA;IGF2R;AP1G1;PSAP;KIF13A;CHMP4C;ANKFY1;VPS39;RAB7A
2891,GO_Biological_Process_2023,Regulation Of Transcription Initiation By RNA Polymerase II (GO:0060260),11 of 57,0.00030100493297690554,0.0434113989344907,0,0,4.018885869565217,32.58666949969768,MED23;MED22;GTF2A1;MED14;MED31;TAF4B;HNF1B;MED15;TAF3;MED28;TAF1
2892,GO_Biological_Process_2023,Protein Desumoylation (GO:0016926),4 of 7,0.0003101814970596477,0.0434113989344907,0,0,22.32002366163857,180.3090291567355,SENP6;SENP5;USPL1;SENP3
2893,GO_Biological_Process_2023,Regulation Of Glycolytic Process (GO:0006110),9 of 40,0.0003188541271031693,0.0434113989344907,0,0,4.87441780231154,39.24284995900035,RPTOR;TIGAR;NCOR1;ARL2;ZBTB20;PSEN1;NUPR1;GIT1;GCK
2894,GO_Biological_Process_2023,Cholesterol Metabolic Process (GO:0008203),12 of 67,0.0003365304522747505,0.0441816408057851,0,0,3.668340238849622,29.33506361690897,ACLY;HMGCS1;INSIG1;CYP51A1;MSMO1;HMGCR;APOE;HSD17B7;OSBPL1A;LSS;ABCG1;CLN6
2895,GO_Biological_Process_2023,Regulation Of Transcription Elongation By RNA Polymerase II (GO:0034243),13 of 77,0.00035338007232415413,0.0447939705470203,0,0,3.4166061046511627,27.155070481185096,INTS11;ZMYND8;MED15;WDR43;MED28;MED23;RNF168;MED22;MED14;MED31;INTS5;NELFB;INTS6
2896,GO_Biological_Process_2023,Negative Regulation Of Apoptotic Process (GO:0043066),46 of 482,0.0003721701930709181,0.0456032543242898,0,0,1.7924111106413565,14.153163660823346,GSK3B;HDAC2;DDX3X;MAZ;PARK7;PSEN1;IFIT3;RNF157;SOCS2;NRBP2;BAG4;CCND2;AKT2;ARHGDIA;CFL1;PIM1;MYO18A;CASP2;SFN;APOE;FNIP1;PPARGC1A;IER3;HSPA9;CD74;XBP1;GPX1;OPN3;TSC22D1;LIG4;CFLAR;KLF4;PRLR;YWHAZ;HIPK3;NFKB1;DNAJA1;DNAJA3;BCL3;TAX1BP1;SNAI2;NUPR1;ATF5;GAS6;CPEB4;BIRC3
